"huid","Tabloid_dict","Non_tabliod_dict"
4964229274,0.01499,0
4202257908,0,0.00885
2500496985,0.01205,0
5572237864,0.00643,0.00322
5788448016,0.00791,0
2511478302,0,0.00463
2670159594,0.00549,0
2726003726,0,0.00377
6002029020,0.0045,0.00901
5112609402,0,0
4795905865,0.00344,0
4777096789,0.01285,0.00514
2501170460,0,0.00154
3097162501,0,0.00833
3175177813,0.00746,0
5130482970,0.00431,0.01293
4726767641,0,0
3929324275,0.00952,0
2709491642,0,0
2094524935,0.01538,0
2844596155,0,0
2706593467,0,0
5707456366,0,0.00541
3448983649,0,0
2693898238,0,0
4925225286,0.00452,0
3884548128,0.00357,0.00476
4620150434,0.01364,0
3646023063,0,0
3856677337,0.00337,0.00337
2305879970,0,0
2748279690,0,0.00293
3081300553,0,0.00301
4968447648,0,0
2645381018,0.01667,0
5654942889,0.00391,0
5014697972,0.00741,0
5278108992,0.01676,0
4977709848,0,0.00337
2537812567,0.00493,0.0197
2900959611,0.0122,0.00407
4007576466,0.01629,0
4510531786,0,0
2284402042,0,0
4516037246,0.00719,0
5137727090,0,0.00909
5406708555,0,0
5857002809,0.00694,0
4519639904,0,0.03226
2994032873,0,0
3935324350,0.00157,0
2480803360,0.01117,0.00559
1957888050,0.00837,0.00418
5625073753,0.00481,0
1998788812,0.00621,0
2774490897,0.00272,0.00545
5345103889,0.02804,0
3090873014,0.01327,0
2160992781,0.02381,0.00595
5161525620,0,0.02335
6081590958,0.00959,0
1857604349,0.00826,0.00826
4990283390,0.00256,0.00128
2846191554,0.01744,0.02326
4073048496,0.02041,0
5673290513,0,0
3309723816,0.00408,0.04082
3162104884,0,0.00435
4231896863,0.00274,0.00137
5122416024,0.00667,0
2587146954,0,0
5888535240,0,0
4473135850,0,0
5704109812,0,0.00699
4487710929,0,0
5437588352,0.008,0.004
2414488581,0,0
5126754720,0.00348,0
3008940279,0,0
3374158056,0.00875,0
4887796297,0.01587,0
2666523162,0,0.0102
5466392577,0.00446,0
4282421831,0.00552,0.00829
6134962156,0.00476,0
5021517468,0,0
4124724755,0,0
2028770854,0,0.01515
1925696043,0.02372,0.00395
4879595165,0,0
3026331944,0.01075,0
4179403314,0,0
6009721346,0,0
2130588545,0.01342,0.00671
2174585992,0.01072,0
3748535090,0,0
2454247662,0.00928,0
2791988176,0.01523,0.00508
3334209208,0,0
2101389026,0,0
3408959079,0,0
2274567613,0.01266,0.00844
5236178986,0.00529,0
5460728205,0,0
4369973956,0,0
4153770975,0,0.00617
4370868950,0,0
2628552783,0,0
6014032796,0.01587,0.00794
6078535264,0.0075,0
3966619206,0.00787,0
5346008145,0,0
2704695571,0,0.00388
5838747431,0.0034,0
2169447966,0,0
6035198957,0.01005,0
4449251778,0,0
5180378738,0.01075,0
3130246350,0.0023,0
6105136339,0.0069,0
2691523530,0,0.01351
3082269777,0.00952,0
4626436149,0.01429,0.00357
1946840997,0.01911,0
4652215558,0.0125,0.00625
5670216838,0.00301,0
4991147742,0,0.00581
5814231887,0,0
4176357466,0,0
5988872411,0.00877,0
5334252303,0,0
2134534426,0,0
4223091543,0,0.00625
2420493499,0.00291,0
2043962572,0.00546,0
6039802195,0.00746,0.00187
4670267528,0,0
2906495535,0,0.02632
2665969086,0.01504,0
5411895519,0.00926,0
3338187503,0.00647,0.00324
6105052468,0.008,0
5473053972,0.00567,0
5939891942,0.00532,0
5479961636,0.01294,0.00324
3165811831,0.00613,0
5885764742,0.00526,0.01053
4820139327,0.00431,0.02155
3862686938,0,0
3356757213,0,0
2993525149,0,0
2809381511,0.00648,0.00216
2966929114,0.00633,0
3790571488,0.01351,0
3806756513,0.00485,0.00485
3621104452,0.00446,0
4499844719,0.01047,0.00524
3472157717,0.05405,0
2311967888,0.00813,0
5690063870,0.00781,0.00781
5732495157,0,0
5494669169,0,0
2007593285,0.00346,0.01038
4559106225,0.00633,0
5946921144,0,0.00474
4064222996,0,0.01282
4851914850,0,0
5713334664,0.01316,0
1949978970,0.02308,0
3690753453,0,0
3496360436,0,0
5128172516,0,0
2318680373,0.00161,0
3917984912,0.00532,0
4890910628,0.01071,0
4186636022,0.00576,0
1988441537,0.00499,0
3032622924,0.02655,0
4008859909,0,0
5475084155,0.00703,0.00422
5361098582,0.00813,0
1903559584,0,0
2556132826,0.01418,0
3432949986,0.00503,0.00503
3846897992,0.00526,0.00526
5533176248,0,0.00573
5456811737,0.00627,0
4541285848,0,0
2779110176,0.00472,0
2970869699,0,0
2119811377,0,0.01354
5229462393,0,0.00249
3355655745,0.00488,0
5329931856,0,0.00661
6000179454,0.00543,0.00217
5582768938,0,0
2536532756,0,0
5406576475,0.00962,0
3001265759,0,0
5632399723,0.00435,0
2727163926,0.00893,0.00893
3320583740,0.00142,0.00142
2191234238,0.00405,0.00405
6095774704,0,0
5843219922,0,0.01235
3232520388,0,0
5465891549,0.01027,0.00685
3672177179,0.00292,0
5628016727,0.01299,0
3120205732,0.00136,0
4667221494,0,0
5299916234,0.00862,0
2575444635,0.02128,0.00532
5034559269,0,0
3432872687,0,0
2928995319,0.00641,0
1858665250,0.00833,0
4357625742,0.00546,0.00273
4259241871,0,0
2877306618,0,0
3674596473,0,0
3696313953,0.03922,0
4898732953,0,0
5402946134,0,0
3208531216,0.00412,0.00412
3018533970,0.00552,0
3875466043,0.00146,0.00292
4036485880,0,0.01408
4046069930,0.00971,0
4224048353,0,0.00704
5124740856,0.01653,0
4154634795,0,0
3436462530,0.00548,0.00274
3672796855,0.00637,0
3398996022,0.00875,0.00398
3181820466,0,0.00398
2240792748,0.01429,0
5296008471,0,0
5971668646,0,0
4104868511,0.01695,0
5777185051,0,0.01282
3903133911,0,0
4138747955,0.00377,0
5237653421,0.01835,0
5747438787,0.00833,0
4865835234,0,0.01163
4597402272,0,0.00451
4308297068,0.0042,0.0042
2283688490,0,0
4416269171,0,0
2818794211,0,0
6027376772,0,0
6035547260,0.01538,0.00308
3485488639,0.01587,0.00397
5512902216,0,0
5175167828,0,0
2513660355,0,0
2432354352,0.01075,0.01075
6037892053,0,0
2291727708,0.00331,0
2813492919,0.00649,0
3225813385,0,0
4757457011,0,0.00787
5121789932,0.00327,0
2207883056,0,0
4482007814,0,0
3191122946,0.00717,0.00358
5277030578,0.00279,0.0014
5695300620,0,0
2074997987,0.00065,0.00065
1924596433,0.00189,0.00189
5115575059,0.00526,0.00526
2090822699,0.02459,0
5902507296,0,0.00602
3343165480,0,0
5660023792,0,0
2483521430,0,0
3591439111,0.00549,0
5181113639,0.00196,0.00196
5135370520,0,0
5143043904,0.00264,0.00528
2925404840,0.01938,0
2308692474,0.00521,0
3111580879,0.01961,0
3257099349,0.00273,0
2539845129,0,0.00623
4999316177,0.01744,0
3180082148,0,0
4364897861,0.01053,0
3034189387,0.00153,0.00459
2978093848,0.02326,0
3887149948,0.00375,0
2391014701,0,0.00556
2314278445,0.00375,0
5234862924,0.00556,0
5931278153,0.00893,0
6126464251,0.00781,0.00521
4666542952,0.01362,0
4274225227,0,0
4783539752,0,0
4176723406,0.00508,0.00254
2691643867,0,0
5886193899,0.01047,0
1903045494,0.0069,0
4288618243,0,0
6027097867,0,0
4512722362,0.00943,0.00472
4598175967,0.00513,0
2694572701,0,0
2500594786,0.00633,0
3952646422,0.00621,0
4081056990,0.00617,0
5764505392,0.01064,0.00355
3174214507,0.00504,0
4391363523,0,0
2130297936,0.0102,0.0051
3206711072,0.00535,0.00357
4788533211,0.01095,0
5255792200,0,0
4824891283,0,0
2234855414,0,0
4633635078,0,0
3807131041,0.00382,0.00382
3047038462,0.01182,0
3766642837,0,0
1958486487,0,0
2228614715,0,0
4713425576,0.00625,0
1881177618,0,0
4870167565,0.00321,0
2122343015,0.01176,0
3314503713,0.01149,0.00575
3974283929,0.01587,0.01058
4217388170,0.00935,0.00467
4499335778,0,0
3147033383,0.00943,0
1881405188,0,0
3024694923,0,0
2200760994,0,0
5681649438,0,0
5713257324,0.00306,0
2078502480,0,0.00546
2381961295,0,0
5949183502,0.00495,0
3179032533,0.00685,0.02055
4222631173,0,0.01124
1943624087,0.00769,0.00769
4917567154,0.00965,0.00322
2885906083,0.02717,0
5482925014,0.00922,0
5557409000,0.00444,0.00444
4696649442,0,0.00562
3320726259,0.01618,0
4686892206,0.00546,0
5468467687,0,0
5726184318,0,0.00943
2529082258,0.0013,0.00391
2988473237,0.00787,0.00787
4373211313,0.01356,0
4527083268,0,0
4826364100,0.01282,0
4384878345,0.00546,0.00546
3557407076,0,0
5685566641,0.00855,0
3810569414,0.00592,0
5983174997,0.00461,0
5471489967,0,0
6020753728,0.00314,0.00629
4236802823,0.0129,0
3677669626,0.00662,0
5300846567,0,0
5368672928,0.01429,0
1989104649,0.00158,0
3750471472,0,0
5977890018,0,0
5468072299,0,0
3013553724,0,0
2867870516,0,0
4393466566,0,0
3080368412,0,0
3351599512,0,0
5254734569,0,0
4028178438,0.00465,0.00155
5301599461,0.0051,0
5229389167,0,0
2261094297,0.02041,0
2546529551,0,0.01325
4959544815,0,0
3288472429,0.01198,0.00599
5626359497,0.03125,0
2798529219,0.02632,0
4712094014,0.00446,0
2872989693,0,0
3714429395,0.02222,0
3237005428,0.00833,0.00833
5096926329,0.0035,0
5365251302,0.00602,0
2326251182,0,0
4324358213,0.00588,0
5332879123,0.00749,0
3690557374,0,0
6049019963,0.01141,0
2350729705,0.01242,0
1977882908,0,0
5656039051,0.00847,0
4230884403,0,0.00833
1893276944,0,0
1947541297,0,0.00658
4432204690,0.0081,0
2822612350,0.00992,0
5775500964,0,0
4100968850,0.01695,0.00565
2936241190,0.03401,0.0068
2493767590,0,0.0045
4252749776,0.01093,0
3709947335,0,0.01471
5073070044,0.0051,0
5991730263,0.00216,0.00433
4870259078,0,0
3071630791,0.00943,0
3392056240,0.00266,0.0133
5771737312,0,0
3789619213,0,0
1916120790,0.00366,0
2644044101,0.00709,0
2502669739,0,0
4730235271,0.00192,0.00192
2194712201,0.00578,0
3182747677,0,0
2631532297,0,0
2380086484,0.00971,0
6067634331,0.01342,0
3132411390,0.00293,0.00293
5369356492,0,0
6083417119,0,0
2375166540,0,0.00282
5110791109,0,0
4141047053,0.00574,0.00382
3218986032,0,0.00649
3233958283,0.00595,0.00595
4175359495,0.00529,0.00265
2656845955,0,0
6003931408,0,0.0102
3064571757,0.01695,0
2511178217,0,0
5521764489,0,0
3992590117,0.00533,0
1974408375,0.01205,0
2635029432,0,0
5990911441,0.00522,0.00131
2616218273,0,0
3125219974,0,0.00467
4281106225,0,0
2678524685,0.00725,0.00242
3403132373,0,0.00645
2436875210,0.00943,0
5033317549,0,0.01154
4964407992,0.00833,0
3853206295,0.00377,0
3629664877,0,0
4455436596,0,0
4242312588,0,0
4355811020,0.00361,0
2919661115,0.00427,0
4072421390,0,0.00218
3112528192,0.0051,0
5660602342,0,0
4399831361,0.00699,0
3242577775,0,0
2928037619,0.0038,0.0038
6039947466,0.00775,0
4419444038,0,0
3087453939,0,0.00562
4171950595,0.00781,0.01563
5350360718,0.0086,0
3240179912,0.00637,0
4589846840,0,0
5659529697,0.00585,0
4631789425,0.01111,0
3972843920,0,0
4657781697,0.00394,0
2677865423,0.00498,0
2666161865,0.02206,0
5284488993,0,0.05
2748060981,0,0
5083408172,0,0
3566582051,0.00386,0
2045245548,0.00392,0.00392
2017086567,0,0
2147367991,0,0
5777298399,0.00218,0
4217631989,0.01366,0.0082
2510046679,0,0
1868983463,0,0
3266204837,0,0
4409609238,0.0061,0.0122
4864690927,0.00678,0.00678
3777901757,0.00195,0.0078
2865737856,0.00498,0.00249
4679960226,0,0
3724540843,0,0.0063
3459412705,0,0
2628344142,0,0
5490457659,0.00635,0.00317
4117044624,0,0
3819426045,0,0
4254747964,0,0
2112946282,0,0.00472
5139533230,0.01639,0.00546
4308860557,0,0
2255544065,0.0061,0
4772632546,0.00457,0
3314295140,0.00358,0.00717
4652827422,0.00273,0.0082
1926442315,0.00813,0
3647373973,0,0.00763
5624469208,0,0
5595734352,0,0
2004807384,0,0
5026405300,0,0.00403
5925059811,0,0
4131122056,0.00667,0
2794258696,0,0
2542237072,0,0.00498
5578838252,0.00275,0.00275
5426763744,0,0
5044972287,0,0
2625882701,0.0122,0
3546499385,0.00465,0
2952159969,0.01449,0
4453458437,0,0
3324769575,0,0
3715882326,0.00534,0.00107
5759352546,0.00803,0.01606
5229602409,0,0.00727
4677414760,0.03448,0
3790363047,0,0.00467
5444923706,0,0
4697664537,0,0.00621
3820815501,0.0089,0.01484
5267884642,0.00769,0
3377991894,0.00551,0.00551
4851829708,0,0
4859101712,0.00469,0.01408
5497451794,0.00353,0.00707
2123878251,0.00432,0
4612484347,0,0.01053
3276118667,0.00704,0
2574963196,0,0
2047427961,0,0
4755072794,0,0
5918154299,0.00344,0.00861
3086711036,0,0
3637669754,0.00227,0.00227
4598176529,0,0
6092823687,0.00571,0.01714
2489881238,0.01176,0.00784
4298785218,0,0
4032038474,0,0.00424
4999714171,0.00903,0.00677
5797447294,0,0
5326803487,0,0
5901210223,0.00216,0
5309254024,0,0
2000812624,0.01168,0
3432198937,0.00772,0
3083944700,0,0
4497924449,0.03419,0
5125204439,0,0
3411006999,0.00881,0.01762
6132130583,0,0
6139500676,0.01724,0
4258407418,0.00641,0
2169925680,0.0098,0
5978307461,0.0087,0
3514651396,0,0
4731933010,0.01736,0.00694
2218242507,0.01322,0
2467886363,0.00238,0.00238
3888270651,0.00901,0
5871039951,0,0
3728833672,0,0
4455470613,0,0
5242697575,0.01235,0.01235
5800643137,0.00813,0.00407
3187992719,0,0
2390948682,0.00813,0
4038357615,0.00508,0
5514573869,0.00741,0
5004653317,0,0
5129551631,0.00337,0
5406685835,0.00637,0.00637
4696131642,0.00552,0
3766892573,0.00468,0.00156
2673260990,0,0
5106466940,0.00893,0
4532872529,0,0
2166450993,0,0
4173377393,0,0
5968653666,0.01269,0
6063499999,0.0038,0
3175949643,0.01351,0.0045
4422608037,0,0
5874974074,0,0
3728990615,0,0
2937520728,0.00873,0
3808177714,0,0
5051958815,0.01105,0.00552
1974215321,0,0
5024947507,0.00602,0
5305629766,0.00417,0.00278
5600243310,0.00575,0
4505740801,0.0065,0.00163
4001357131,0.00769,0
2376608869,0,0
2841074704,0,0.01399
3226734926,0,0
5791199394,0,0
4194652438,0.00611,0.00713
4820531631,0,0.00729
3487883484,0,0
2772575411,0,0
3757969351,0.01392,0.00464
5172771572,0.02632,0
4884963888,0.00661,0
2991689241,0,0
3941255566,0.00239,0
3713288978,0.00403,0
2470999451,0,0.00481
2963573751,0,0
5937758636,0,0.00236
4295708970,0,0.00213
2516354615,0.00134,0.00067
4893064357,0.01382,0
2889099974,0.01225,0.00245
4748133989,0,0
3801779153,0,0
2666704486,0,0
4136848926,0,0
5460681587,0.00508,0.00145
2890751479,0.00913,0.00913
4236859648,0.00988,0.00791
3433884743,0.00897,0
4965905493,0,0.0119
3294018022,0,0
5796151931,0.00781,0.02344
2345857878,0,0
3030567678,0,0.00455
2362787199,0.01198,0.00599
4993183349,0,0.01042
5114852216,0,0
4632389596,0,0
3420829835,0.01095,0.00365
5917398830,0.00267,0.00134
5198255912,0.00358,0.00358
3615409600,0,0
3802369044,0.00712,0
4872195016,0.00469,0
3956406576,0.00633,0.00127
5265362987,0.01183,0
2357698505,0,0
2836563526,0.0026,0
5495313502,0,0
3884108003,0,0
5673922535,0,0.00506
2754604071,0.03597,0
5823351925,0.00575,0
5353308565,0.00893,0.00893
3725701809,0.03571,0
4857438553,0.00249,0.00249
5766271348,0.00559,0
4302323903,0.01481,0
2119454281,0,0.00862
5470728140,0,0
4939789560,0,0
3247318718,0.0118,0
3680436505,0.02,0.03
5315227808,0.00282,0.00235
5672201769,0.00524,0.00524
3800969870,0.0131,0
6047872225,0,0
4992650539,0.00709,0.00709
2376112398,0,0
3584310345,0.00781,0
3327281208,0,0
5540761926,0,0
5259271197,0.01087,0
3288933372,0.00427,0
5043655018,0,0
4443038557,0,0
4859578795,0,0
4451869260,0.03077,0.01538
4338692591,0,0.0061
2452884986,0,0
2543206084,0.0084,0
2629890723,0,0
4762735073,0.00279,0
2668971991,0,0
3966062747,0,0.00645
2239971599,0.00584,0.00195
2577058954,0.02752,0
6083289781,0.01299,0
5539508136,0.00599,0
2872911826,0,0
2802399450,0.01045,0.01742
3166156368,0,0
2986579981,0,0.0119
4075804876,0,0.0036
4352932866,0.01212,0
4126649857,0,0
5140966012,0,0
4500295389,0,0.00546
5108488541,0,0
5474695821,0,0
4074990771,0,0
1991970002,0.01639,0
4011538734,0,0
3659261909,0.00781,0
2985191515,0.00357,0
3065393659,0.01372,0.00915
5086734540,0,0
5835667214,0.00438,0.00438
4097479756,0,0
5400411205,0,0.0073
2106043776,0.00645,0.01935
4487721425,0,0
2434383857,0.01183,0
3011159043,0.01342,0.00336
3782635174,0,0
5442200433,0,0.0066
2469859295,0.01266,0.02532
2553068344,0,0
2811010064,0,0.01852
3936428745,0.00935,0
4304168288,0.00379,0.01894
6073886963,0.0051,0
3426518341,0,0
5656917839,0,0
5126261684,0,0
3157476063,0.00521,0.00521
2487769035,0.00189,0.00095
5175536165,0,0
3000684846,0,0
3876006038,0.00639,0
2015504877,0,0
5364155550,0.00299,0.00597
3834549340,0,0.00439
4707699609,0.00382,0
2747711650,0,0
4552852564,0.02013,0
5027545621,0.01846,0
4931765098,0,0
5320333932,0.00752,0
3850135215,0.01449,0
2874063104,0,0.01124
2693115523,0.0203,0.00169
3758845112,0,0
2647524881,0.00893,0
2401621837,0,0
5241708357,0.00216,0
4778692579,0,0
5869621899,0.00382,0.00382
5458767556,0,0
4666516734,0,0
4016171271,0.01754,0
5732589186,0.00712,0
5851521128,0.01635,0
1914577672,0.00761,0.00476
4964071475,0.00366,0
4963782773,0.01389,0
4641134432,0.00595,0
3863456154,0,0
4396668905,0,0
3304770365,0.008,0
3287814431,0.00625,0.00625
2903798717,0,0
6051927135,0,0
4374828638,0,0
2706434799,0.00781,0
4919027180,0,0
3852984159,0,0
2241181962,0.00781,0.00781
4032711341,0,0
4696919762,0,0
3356910677,0.00209,0
3931126425,0.02128,0
5840170930,0.00395,0
3299057725,0,0
4767583808,0.00727,0
5556007307,0,0
3350355258,0.00341,0
3939016238,0.02459,0
5867429141,0.00962,0
2318926728,0.00719,0.00719
4371053575,0.00639,0
5900397995,0,0
4441030009,0,0
4449880828,0.00411,0.00342
2205096421,0,0.00683
3703011441,0.00407,0.00407
2631015930,0,0.01064
5940072334,0.00451,0.00225
5382822701,0.02564,0
4525423023,0,0.00191
5845654484,0,0
3641668478,0.00667,0.00667
2140761558,0.01667,0
4069747719,0.00587,0
3517364403,0.00781,0
2549161393,0,0
5586467653,0,0.00439
4992018050,0.01181,0.00394
4738306435,0,0
4373765513,0.00201,0
4445178270,0.00426,0
3265297822,0,0
5882748745,0.00497,0.01821
3896260331,0,0
4117487145,0.00658,0
4455864472,0.02941,0.0049
4953836397,0.01705,0
3672872475,0,0
5583395962,0.00565,0
1888716356,0,0
5091455547,0.00469,0
4178552593,0.01974,0
3977573824,0,0.01075
4047344944,0.00132,0.00132
6086984044,0.00236,0.00118
6111763999,0,0.00769
4580829298,0.00672,0.00168
4568490869,0.00535,0
3365993005,0.00647,0
3138963874,0,0.01056
4895920348,0.02041,0
5741335026,0,0.00455
1947370547,0.00971,0
5877546886,0.00813,0
3118435953,0.00427,0
5107645033,0,0
2126953724,0,0
3852421554,0,0.00498
2765334597,0.00667,0.01333
4995226789,0,0
2541340806,0.00503,0
2413243538,0.00741,0
3875021567,0,0
2010961227,0,0
2813242560,0.0125,0.00278
4879797262,0.01288,0
5928127438,0.01053,0
2017595700,0,0
2803975120,0,0
2163967641,0,0.01136
4166765304,0.00554,0
5496416624,0.00868,0
3680038345,0,0
2567272948,0,0
5095433942,0.00888,0
5340360614,0,0.00909
4074535773,0.01127,0.00282
4709705158,0.00673,0.00224
4304539065,0.00324,0.00324
2620264120,0.00469,0
2286971738,0.02381,0
2538455393,0.01604,0
3950652697,0,0
2748318702,0,0
3453419248,0.00469,0
4891744210,0,0
3570370466,0,0.00855
5618765314,0.00373,0
5691390139,0,0
5607884386,0.00546,0.01639
5756295804,0.01648,0
4600910994,0.00599,0
2808015082,0.00357,0
4888966544,0.00235,0.00469
5309808049,0,0.00251
4981032352,0,0.00301
4832145122,0,0
2610812146,0,0
2942300347,0,0.00643
3465209593,0,0
4768223861,0.00581,0
4932835782,0,0.00478
3810741063,0.00617,0.00617
3615379316,0.00685,0
1871735692,0.00976,0
5115634728,0.0082,0
5955575255,0,0
2404884395,0,0.05405
4711177007,0.01899,0
6034570564,0.00847,0.01695
5343076221,0,0
3529117916,0,0
3064789741,0.00639,0.00319
2583574505,0.00959,0.0024
5671304697,0,0
3287652417,0,0
5184342622,0,0
5324464254,0.00201,0
3281977961,0.0061,0.0122
3550323528,0.02367,0
4437028051,0,0
3637841339,0,0.01465
3570254691,0.00935,0
4866774010,0.01143,0
4637905338,0,0.01042
5919345097,0.00389,0.00778
4920158893,0.00881,0.00441
3359172820,0,0
1870296661,0,0
2102226482,0.00813,0
4018908594,0,0
4177607714,0.00281,0
3389771790,0,0
5384866911,0.00971,0
5113135989,0,0.00357
4080454270,0.01114,0.00223
3584815651,0,0
4486771457,0.00455,0.00455
3704468068,0.01942,0
4779098487,0,0.01521
3137363963,0.00325,0.00974
3928689045,0.00345,0
2520681952,0.00593,0.00444
2283022250,0.00526,0
6095114246,0.01042,0
2875528306,0,0
3797505955,0,0
2187535477,0.00926,0
5442048339,0.00794,0
2368377230,0,0
5095928083,0,0
4990457918,0.00337,0.00337
2938691886,0.00196,0
3955946832,0,0
3130229073,0.00719,0
3559517743,0.00489,0.0014
5489348425,0,0.00671
3981278313,0,0.00474
3383095737,0,0
3417981218,0.00463,0
5992530089,0,0.00843
5264397957,0.00599,0
2386684866,0,0
1922796917,0.00548,0.00366
4763086183,0.00758,0
2792081489,0.0137,0.0137
4482444747,0,0
3887326544,0,0
2435505679,0.0033,0.0033
4561353130,0,0
2730587328,0.00397,0.00397
3847795638,0,0
3619437445,0.00741,0
2631160540,0,0.00855
3804254765,0,0
4780896393,0,0.00452
4901323559,0.01404,0
4111521691,0,0.0094
2200270682,0.00177,0.00177
4424118914,0,0.00686
1853146609,0.0068,0.01361
2303880697,0,0
5056558627,0,0.00461
2713256271,0,0.01408
3986313225,0,0.0041
4940034727,0.00508,0.00254
5863778065,0.01,0
2462397296,0,0
3430240389,0.00137,0
4992323864,0,0.00326
3060454286,0.01429,0
4959269206,0.01335,0.00095
5532122801,0.00508,0.01523
5663488598,0,0
4376702392,0.00347,0.00694
4562637754,0.00562,0
5243592709,0.00415,0
3882924885,0,0
5201330315,0.025,0
2405201791,0.01471,0
4613187184,0.00358,0.00239
3164298833,0.00377,0.00377
3330695847,0,0
2989125572,0,0
5691828167,0.00442,0
3017183354,0,0
4681822081,0,0
2276645010,0.01258,0
5330957743,0,0
3986996062,0,0.00446
4039281087,0,0
5901555783,0,0
1879071791,0,0
4794272171,0.00441,0.00147
5689213040,0.00471,0
4452793711,0.01905,0
3370746264,0,0.00741
4188456995,0.025,0.025
5398901585,0,0
2059880840,0,0.00893
5792532410,0.01193,0.00239
5615678906,0,0.00606
3924283800,0.00855,0.00427
5300859731,0,0.00948
3354131134,0,0.00403
2869571587,0,0
3052933130,0.021,0.00525
3215093296,0,0
5176776670,0,0
4858820141,0.00654,0.00654
3182972241,0.01132,0.00377
2499194112,0,0.02326
5150296727,0.00267,0
2966071824,0,0
2172809779,0.00302,0
2209060731,0,0
4114145176,0,0
6001746657,0.0113,0.00565
4526405761,0,0
4227476076,0,0
5246440794,0,0
3021930544,0.00549,0
3396852415,0.0061,0
3485465320,0.00616,0
3164987803,0,0
5467909706,0.00417,0.00417
